PC_ID,PC_SMILES,mordred_PC_0,mordred_PC_1,mordred_PC_2,mordred_PC_3,mordred_PC_4,Alc_ID,Alc_SMILES,mordred_Alc_0,mordred_Alc_1,mordred_Alc_2,mordred_Alc_3,mordred_Alc_4,Yield
PC3,O=C1C2=C(C=CC=C2)C(C3=CC=CC=C31)=O,-12.210386412660293,-6.040413137469239,6.784786865956216,-4.113330368779245,-6.352323558951044,Alc10,OC(CC1=CC=CC=C1)C2=CC=CS2,47.28218669032973,-9.20903627058819,5.816920016631288,7.729107997633393,-0.7535453122307358,13
PC3,O=C1C2=C(C=CC=C2)C(C3=CC=CC=C31)=O,-12.210386412660293,-6.040413137469239,6.784786865956216,-4.113330368779245,-6.352323558951044,Alc11,OC(CC1=CC=CC=C1)C2=CC=C3C(C=CC=C3)=C2,-1.7061803353694114,23.00233306335261,0.7124126383467134,-2.2762781323728816,-4.1233227890085535,14
PC3,O=C1C2=C(C=CC=C2)C(C3=CC=CC=C31)=O,-12.210386412660293,-6.040413137469239,6.784786865956216,-4.113330368779245,-6.352323558951044,Alc12,OC(CC1=CC=CC=C1)C2=C3C(C=CC=C3)=CC=C2,-4.385096276883608,24.211153106243138,-3.1984859401720622,10.59038746196733,-1.9044662320100847,30
PC3,O=C1C2=C(C=CC=C2)C(C3=CC=CC=C31)=O,-12.210386412660293,-6.040413137469239,6.784786865956216,-4.113330368779245,-6.352323558951044,Alc13,OC(CC1=CC=CC=C1)C2=CC(OCO3)=C3C=C2,-1.5754751723008105,-5.7921628564683205,22.96905140289883,-4.134971470895573,-12.126234082169276,11
PC3,O=C1C2=C(C=CC=C2)C(C3=CC=CC=C31)=O,-12.210386412660293,-6.040413137469239,6.784786865956216,-4.113330368779245,-6.352323558951044,Alc14,OC(CC1=CC=CC=C1)C2=CC=C3C(OCCO3)=C2,-12.4007603824038,-2.8621241358566927,15.638961798611154,-2.537081149447088,-12.25747392039672,18
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-18.257293694254535,0.6044019275329913,-10.295624116479898,-4.925571775841671,1.2930325119819832,Alc1,OC(CC1=CC=CC=C1)C2=CC=C(C(OC)=O)C=C2,-11.714690469940344,-6.822840991567952,14.11444836346686,-1.5216863939532244,29.809936162728594,3
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-18.257293694254535,0.6044019275329913,-10.295624116479898,-4.925571775841671,1.2930325119819832,Alc2,OC(CC1=CC=CC=C1)C2=CC=CC=C2,33.09993446865644,2.951163937294159,-7.5860831470949295,5.978377367716982,2.5539501572103003,1
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-18.257293694254535,0.6044019275329913,-10.295624116479898,-4.925571775841671,1.2930325119819832,Alc3,OC(CC1=CC=CC=C1)C2=CC=C(C3=CC=CC=C3)C=C2,-14.621947177823323,28.805599738215527,-0.8400532733976523,-5.971192521408499,5.315228113336371,0
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-18.257293694254535,0.6044019275329913,-10.295624116479898,-4.925571775841671,1.2930325119819832,Alc4,OC(CC1=CC=CC=C1)C2=CC=C(C)C=C2,23.625368576678728,0.6619464988916901,-9.500574307272466,-8.115361087721976,-3.4198951408940945,4
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-18.257293694254535,0.6044019275329913,-10.295624116479898,-4.925571775841671,1.2930325119819832,Alc5,OC(CC1=CC=CC=C1)C2=CC=C(OC)C=C2,9.960979274628109,-7.691830153042378,-0.35937004309749665,-7.888556589052687,3.458110622440139,39
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-18.257293694254535,0.6044019275329913,-10.295624116479898,-4.925571775841671,1.2930325119819832,Alc6,OC(CC1=CC=CC=C1)C2=CC=C(OC)C(OC)=C2,-17.43227241625879,-12.228611027141167,0.6155109360312266,5.636608796352923,-2.2224663056516287,73
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-18.257293694254535,0.6044019275329913,-10.295624116479898,-4.925571775841671,1.2930325119819832,Alc7,OC(CC1=CC=CC=C1)C2=C(OC)C=CC=C2OC,-19.74938900002256,-10.630116665241635,-9.86949525509207,27.753513574115697,0.2457195777783765,3
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-18.257293694254535,0.6044019275329913,-10.295624116479898,-4.925571775841671,1.2930325119819832,Alc8,OC(CC1=CC=CC=C1)(C)C2=CC=C(OC)C=C2,-2.5875906081422952,-10.330357095431811,-15.95727555019743,-17.805707404654573,3.0473773223876877,0
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-18.257293694254535,0.6044019275329913,-10.295624116479898,-4.925571775841671,1.2930325119819832,Alc9,OC(CC1=CC=CC=C1)(C)C2=CC(OC)=C(OC)C=C2,-27.79506717114808,-14.065117148658988,-12.555967639661993,-7.437160448279818,-7.622918173520379,40
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-18.257293694254535,0.6044019275329913,-10.295624116479898,-4.925571775841671,1.2930325119819832,Alc10,OC(CC1=CC=CC=C1)C2=CC=CS2,47.28218669032973,-9.20903627058819,5.816920016631288,7.729107997633393,-0.7535453122307358,0
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-18.257293694254535,0.6044019275329913,-10.295624116479898,-4.925571775841671,1.2930325119819832,Alc11,OC(CC1=CC=CC=C1)C2=CC=C3C(C=CC=C3)=C2,-1.7061803353694114,23.00233306335261,0.7124126383467134,-2.2762781323728816,-4.1233227890085535,0
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-18.257293694254535,0.6044019275329913,-10.295624116479898,-4.925571775841671,1.2930325119819832,Alc12,OC(CC1=CC=CC=C1)C2=C3C(C=CC=C3)=CC=C2,-4.385096276883608,24.211153106243138,-3.1984859401720622,10.59038746196733,-1.9044662320100847,0
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-18.257293694254535,0.6044019275329913,-10.295624116479898,-4.925571775841671,1.2930325119819832,Alc13,OC(CC1=CC=CC=C1)C2=CC(OCO3)=C3C=C2,-1.5754751723008105,-5.7921628564683205,22.96905140289883,-4.134971470895573,-12.126234082169276,30
PC4,O=C(C1=CC=CC=C1)C2=CC=CC=C2,-18.257293694254535,0.6044019275329913,-10.295624116479898,-4.925571775841671,1.2930325119819832,Alc14,OC(CC1=CC=CC=C1)C2=CC=C3C(OCCO3)=C2,-12.4007603824038,-2.8621241358566927,15.638961798611154,-2.537081149447088,-12.25747392039672,2
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-5.987501669522133,14.724450975620428,0.4070768950231777,-4.3289961067551355,25.914633420580543,Alc1,OC(CC1=CC=CC=C1)C2=CC=C(C(OC)=O)C=C2,-11.714690469940344,-6.822840991567952,14.11444836346686,-1.5216863939532244,29.809936162728594,0
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-5.987501669522133,14.724450975620428,0.4070768950231777,-4.3289961067551355,25.914633420580543,Alc2,OC(CC1=CC=CC=C1)C2=CC=CC=C2,33.09993446865644,2.951163937294159,-7.5860831470949295,5.978377367716982,2.5539501572103003,3
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-5.987501669522133,14.724450975620428,0.4070768950231777,-4.3289961067551355,25.914633420580543,Alc3,OC(CC1=CC=CC=C1)C2=CC=C(C3=CC=CC=C3)C=C2,-14.621947177823323,28.805599738215527,-0.8400532733976523,-5.971192521408499,5.315228113336371,0
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-5.987501669522133,14.724450975620428,0.4070768950231777,-4.3289961067551355,25.914633420580543,Alc4,OC(CC1=CC=CC=C1)C2=CC=C(C)C=C2,23.625368576678728,0.6619464988916901,-9.500574307272466,-8.115361087721976,-3.4198951408940945,7
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-5.987501669522133,14.724450975620428,0.4070768950231777,-4.3289961067551355,25.914633420580543,Alc5,OC(CC1=CC=CC=C1)C2=CC=C(OC)C=C2,9.960979274628109,-7.691830153042378,-0.35937004309749665,-7.888556589052687,3.458110622440139,51
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-5.987501669522133,14.724450975620428,0.4070768950231777,-4.3289961067551355,25.914633420580543,Alc6,OC(CC1=CC=CC=C1)C2=CC=C(OC)C(OC)=C2,-17.43227241625879,-12.228611027141167,0.6155109360312266,5.636608796352923,-2.2224663056516287,72
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-5.987501669522133,14.724450975620428,0.4070768950231777,-4.3289961067551355,25.914633420580543,Alc7,OC(CC1=CC=CC=C1)C2=C(OC)C=CC=C2OC,-19.74938900002256,-10.630116665241635,-9.86949525509207,27.753513574115697,0.2457195777783765,7
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-5.987501669522133,14.724450975620428,0.4070768950231777,-4.3289961067551355,25.914633420580543,Alc8,OC(CC1=CC=CC=C1)(C)C2=CC=C(OC)C=C2,-2.5875906081422952,-10.330357095431811,-15.95727555019743,-17.805707404654573,3.0473773223876877,24
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-5.987501669522133,14.724450975620428,0.4070768950231777,-4.3289961067551355,25.914633420580543,Alc9,OC(CC1=CC=CC=C1)(C)C2=CC(OC)=C(OC)C=C2,-27.79506717114808,-14.065117148658988,-12.555967639661993,-7.437160448279818,-7.622918173520379,50
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-5.987501669522133,14.724450975620428,0.4070768950231777,-4.3289961067551355,25.914633420580543,Alc10,OC(CC1=CC=CC=C1)C2=CC=CS2,47.28218669032973,-9.20903627058819,5.816920016631288,7.729107997633393,-0.7535453122307358,1
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-5.987501669522133,14.724450975620428,0.4070768950231777,-4.3289961067551355,25.914633420580543,Alc11,OC(CC1=CC=CC=C1)C2=CC=C3C(C=CC=C3)=C2,-1.7061803353694114,23.00233306335261,0.7124126383467134,-2.2762781323728816,-4.1233227890085535,0
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-5.987501669522133,14.724450975620428,0.4070768950231777,-4.3289961067551355,25.914633420580543,Alc12,OC(CC1=CC=CC=C1)C2=C3C(C=CC=C3)=CC=C2,-4.385096276883608,24.211153106243138,-3.1984859401720622,10.59038746196733,-1.9044662320100847,0
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-5.987501669522133,14.724450975620428,0.4070768950231777,-4.3289961067551355,25.914633420580543,Alc13,OC(CC1=CC=CC=C1)C2=CC(OCO3)=C3C=C2,-1.5754751723008105,-5.7921628564683205,22.96905140289883,-4.134971470895573,-12.126234082169276,33
PC5,O=C(C1=CC=C(Cl)C=C1)C2=CC=C(Cl)C=C2,-5.987501669522133,14.724450975620428,0.4070768950231777,-4.3289961067551355,25.914633420580543,Alc14,OC(CC1=CC=CC=C1)C2=CC=C3C(OCCO3)=C2,-12.4007603824038,-2.8621241358566927,15.638961798611154,-2.537081149447088,-12.25747392039672,25
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,9.849738670007842,21.81589862464325,-11.360694129079933,0.30794924368655224,-1.7674693023303434,Alc1,OC(CC1=CC=CC=C1)C2=CC=C(C(OC)=O)C=C2,-11.714690469940344,-6.822840991567952,14.11444836346686,-1.5216863939532244,29.809936162728594,0
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,9.849738670007842,21.81589862464325,-11.360694129079933,0.30794924368655224,-1.7674693023303434,Alc2,OC(CC1=CC=CC=C1)C2=CC=CC=C2,33.09993446865644,2.951163937294159,-7.5860831470949295,5.978377367716982,2.5539501572103003,0
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,9.849738670007842,21.81589862464325,-11.360694129079933,0.30794924368655224,-1.7674693023303434,Alc3,OC(CC1=CC=CC=C1)C2=CC=C(C3=CC=CC=C3)C=C2,-14.621947177823323,28.805599738215527,-0.8400532733976523,-5.971192521408499,5.315228113336371,0
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,9.849738670007842,21.81589862464325,-11.360694129079933,0.30794924368655224,-1.7674693023303434,Alc4,OC(CC1=CC=CC=C1)C2=CC=C(C)C=C2,23.625368576678728,0.6619464988916901,-9.500574307272466,-8.115361087721976,-3.4198951408940945,0
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,9.849738670007842,21.81589862464325,-11.360694129079933,0.30794924368655224,-1.7674693023303434,Alc5,OC(CC1=CC=CC=C1)C2=CC=C(OC)C=C2,9.960979274628109,-7.691830153042378,-0.35937004309749665,-7.888556589052687,3.458110622440139,0
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,9.849738670007842,21.81589862464325,-11.360694129079933,0.30794924368655224,-1.7674693023303434,Alc6,OC(CC1=CC=CC=C1)C2=CC=C(OC)C(OC)=C2,-17.43227241625879,-12.228611027141167,0.6155109360312266,5.636608796352923,-2.2224663056516287,27
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,9.849738670007842,21.81589862464325,-11.360694129079933,0.30794924368655224,-1.7674693023303434,Alc7,OC(CC1=CC=CC=C1)C2=C(OC)C=CC=C2OC,-19.74938900002256,-10.630116665241635,-9.86949525509207,27.753513574115697,0.2457195777783765,0
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,9.849738670007842,21.81589862464325,-11.360694129079933,0.30794924368655224,-1.7674693023303434,Alc8,OC(CC1=CC=CC=C1)(C)C2=CC=C(OC)C=C2,-2.5875906081422952,-10.330357095431811,-15.95727555019743,-17.805707404654573,3.0473773223876877,0
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,9.849738670007842,21.81589862464325,-11.360694129079933,0.30794924368655224,-1.7674693023303434,Alc9,OC(CC1=CC=CC=C1)(C)C2=CC(OC)=C(OC)C=C2,-27.79506717114808,-14.065117148658988,-12.555967639661993,-7.437160448279818,-7.622918173520379,2
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,9.849738670007842,21.81589862464325,-11.360694129079933,0.30794924368655224,-1.7674693023303434,Alc10,OC(CC1=CC=CC=C1)C2=CC=CS2,47.28218669032973,-9.20903627058819,5.816920016631288,7.729107997633393,-0.7535453122307358,0
PC6,O=C(C1=CC=C(OC)C=C1)C2=CC=C(OC)C=C2,9.849738670007842,21.81589862464325,-11.360694129079933,0.30794924368655224,-1.7674693023303434,Alc11,OC(CC1=CC=CC=C1)C2=CC=C3C(C=CC=C3)=C2,-1.7061803353694114,23.00233306335261,0.7124126383467134,-2.2762781323728816,-4.1233227890085535,0
